time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
3600,10,1,12,100,200,SG,5,20,IMLE,0.001,0.10773468729108572,0.09663865715265274,0.049624476799522026,0.10636489299777895,0.09836065769195557,0.049164251030927586
60,10,1,12,100,200,SG,20,10,IMLE,0.001,0.24186177551746368,0.23417721688747406,0.07642810791730881,0.2426294982433319,0.24418604373931885,0.07458394765853882
600,10,1,12,100,200,SG,20,10,IMLE,0.001,0.13805405795574188,0.12957745790481567,0.05771002173423767,0.14233025908470154,0.12931033968925476,0.06412747502326965
1800,10,1,12,100,200,SG,20,10,IMLE,0.001,0.13618099689483643,0.1269230842590332,0.056701693683862686,0.140858456492424,0.12727272510528564,0.06339266896247864
3600,10,1,12,100,200,SG,20,10,IMLE,0.001,0.13406756889075042,0.12577543407678604,0.05640748687720448,0.1395420369748026,0.12545277923345566,0.06296786541714454
60,10,1,12,100,200,SG,5,5,IMLE,0.001,0.26034724712371826,0.2575107216835022,0.08260633796453476,0.2646621763706207,0.26811593770980835,0.07929708063602448
600,10,1,12,100,200,SG,5,5,IMLE,0.001,0.09808787703514099,0.0892857164144516,0.04321294277906418,0.10128878802061081,0.09090909361839294,0.050474029034376144
1800,10,1,12,100,200,SG,5,5,IMLE,0.001,0.09808787703514099,0.0892857164144516,0.04321294277906418,0.10128878802061081,0.09090909361839294,0.050474029034376144
3600,10,1,12,100,200,SG,5,5,IMLE,0.001,0.09732895160093903,0.08947044610977173,0.04267478846757644,0.100260378963314,0.08931639790534973,0.05001189172847516
60,10,1,12,100,200,SG,20,5,IMLE,0.001,0.20693939924240112,0.19911503791809082,0.06814070045948029,0.21078677475452423,0.2078651636838913,0.07118091732263565
600,10,1,12,100,200,SG,20,5,IMLE,0.001,0.1897561252117157,0.1770833283662796,0.06854384392499924,0.1933196485042572,0.18918919563293457,0.07034411281347275
1800,10,1,12,100,200,SG,20,5,IMLE,0.001,0.1868109554052353,0.17674419283866882,0.06834511458873749,0.19076451659202576,0.18320611119270325,0.06953100860118866
3600,10,1,12,100,200,SG,20,5,IMLE,0.001,0.18049095444381236,0.17307692766189575,0.06465324467669162,0.18698481902107597,0.17990536987781525,0.06882179912027538
